Institution Code (six-digit OPEID),Institution Name,City,State,Zip,Institution Type,CIP Code,CIP Name,Credential Level,Official Program Pass/Zone/Fail,Appeal Status,Debt-to-Earnings Annual Rate,Debt-to-Earnings Annual Rate Numerator,Debt-to-Earnings Annual Rate Denominator,Debt-to-Earnings Annual Rate Pass/Fail/Zone,Debt-to-Earnings Discretionary Income Rate,Debt-to-Earnings Discretionary Income Rate Numerator,Debt-to-Earnings Discretionary Income Rate Denominator,Debt-to-Earnings Discretionary Income Rate Pass/Fail/Zone,Debt-to-Earnings Transitional Rate,Debt-to-Earnings Transitional Rate Numerator,Debt-to-Earnings Transitional Rate Denominator,Debt-to-Earnings Transitional Rate Pass/Fail/Zone,Debt-to-Earnings Transitional Discretionary Income Rate,Debt-to-Earnings Transitional Discretionary Income Rate Numerator,Debt-to-Earnings Transitional Discretionary Income Rate Denominator,Debt-to-Earnings Transitional Discretionary Income Rate Pass/Fail/Zone,Mean  Annual Earnings,Median Annual Earnings
004619,SULLIVAN UNIVERSITY,LOUISVILLE,KY,402053031,PROPRIETARY 4 YEARS OR MORE,520213,ORGANIZATIONAL LEADERSHIP.,05 - MASTERS DEGREE,PASS,,5.27,2136,40468,PASS,9.36,2136,22813,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40468,39458
004619,SULLIVAN UNIVERSITY,LOUISVILLE,KY,402053031,PROPRIETARY 4 YEARS OR MORE,520301,ACCOUNTING.,03 - BACHELORS DEGREE,PASS,,5.88,2217,37697,PASS,11.06,2217,20042,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,36796,37697
004619,SULLIVAN UNIVERSITY,LOUISVILLE,KY,402053031,PROPRIETARY 4 YEARS OR MORE,520302,ACCOUNTING TECHNOLOGY/TECHNICIAN AND BOOKKEEPING.,02 - ASSOCIATES DEGREE,PASS,,7.41,2274,30657,PASS,17.48,2274,13002,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30657,27909
004619,SULLIVAN UNIVERSITY,LOUISVILLE,KY,402053031,PROPRIETARY 4 YEARS OR MORE,520901,"HOSPITALITY ADMINISTRATION/MANAGEMENT, GENERAL.",03 - BACHELORS DEGREE,ZONE,,9.55,2929,30659,ZONE,22.52,2929,13004,ZONE,10.1,3098,30659,ZONE,23.82,3098,13004,ZONE,30659,27910
004619,SULLIVAN UNIVERSITY,LOUISVILLE,KY,402053031,PROPRIETARY 4 YEARS OR MORE,520903,TOURISM AND TRAVEL SERVICES MANAGEMENT.,02 - ASSOCIATES DEGREE,FAIL,,13.62,2623,19248,FAIL,164.65,2623,1593,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19248,16932
004619,SULLIVAN UNIVERSITY,LOUISVILLE,KY,402053031,PROPRIETARY 4 YEARS OR MORE,521001,"HUMAN RESOURCES MANAGEMENT/PERSONNEL ADMINISTRATION, GENERAL.",03 - BACHELORS DEGREE,PASS,,3.42,1331,38850,PASS,6.27,1331,21195,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,36688,38850
004619,SULLIVAN UNIVERSITY,LOUISVILLE,KY,402053031,PROPRIETARY 4 YEARS OR MORE,521001,"HUMAN RESOURCES MANAGEMENT/PERSONNEL ADMINISTRATION, GENERAL.",05 - MASTERS DEGREE,PASS,,5.68,2512,44224,PASS,9.45,2512,26569,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,44224,43296
004619,SULLIVAN UNIVERSITY,LOUISVILLE,KY,402053031,PROPRIETARY 4 YEARS OR MORE,521201,"MANAGEMENT INFORMATION SYSTEMS, GENERAL.",05 - MASTERS DEGREE,PASS,,2.53,2081,82171,PASS,3.22,2081,64516,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,82171,73021
004621,AYERS CAREER COLLEGE,SHREVEPORT,LA,711085845,PROPRIETARY LESS THAN 2 YEARS,470201,"HEATING, AIR CONDITIONING, VENTILATION AND REFRIGERATION MAINTENANCE TECHNOLOGY/TECHNICIAN.",01 - UNDERGRADUATE CERTIFICATE,PASS,,6.29,1311,20838,PASS,41.18,1311,3183,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20838,18679
004621,AYERS CAREER COLLEGE,SHREVEPORT,LA,711085845,PROPRIETARY LESS THAN 2 YEARS,510805,PHARMACY TECHNICIAN/ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,,5.69,1311,23005,PASS,24.5,1311,5350,ZONE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20182,23005
004625,DELGADO COMMUNITY COLLEGE,NEW ORLEANS,LA,701194399,PUBLIC 2 TO 3 YEARS,240102,GENERAL STUDIES.,01 - UNDERGRADUATE CERTIFICATE,PASS,,1.11,268,24029,PASS,4.2,268,6374,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24029,20968
004625,DELGADO COMMUNITY COLLEGE,NEW ORLEANS,LA,701194399,PUBLIC 2 TO 3 YEARS,510909,SURGICAL TECHNOLOGY/TECHNOLOGIST.,01 - UNDERGRADUATE CERTIFICATE,PASS,,1.55,543,34875,PASS,3.15,543,17220,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33104,34875
004625,DELGADO COMMUNITY COLLEGE,NEW ORLEANS,LA,701194399,PUBLIC 2 TO 3 YEARS,513901,LICENSED PRACTICAL/VOCATIONAL NURSE TRAINING.,01 - UNDERGRADUATE CERTIFICATE,PASS,,2.57,975,37820,PASS,4.83,975,20165,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,36392,37820
004641,DUNWOODY COLLEGE OF TECHNOLOGY,MINNEAPOLIS,MN,554031192,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",470604,AUTOMOBILE/AUTOMOTIVE MECHANICS TECHNOLOGY/TECHNICIAN.,01 - UNDERGRADUATE CERTIFICATE,PASS,,7.74,2954,38145,PASS,14.41,2954,20490,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,37193,38145
004641,DUNWOODY COLLEGE OF TECHNOLOGY,MINNEAPOLIS,MN,554031192,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",480508,WELDING TECHNOLOGY/WELDER.,01 - UNDERGRADUATE CERTIFICATE,PASS,,5.7,2141,37554,PASS,10.75,2141,19899,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34806,37554
004642,GLOBE UNIVERSITY,WOODBURY,MN,551255408,PROPRIETARY 4 YEARS OR MORE,110901,COMPUTER SYSTEMS NETWORKING AND TELECOMMUNICATIONS.,02 - ASSOCIATES DEGREE,PASS,,9.78,3906,39904,ZONE,17.55,3906,22249,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39904,38611
004642,GLOBE UNIVERSITY,WOODBURY,MN,551255408,PROPRIETARY 4 YEARS OR MORE,220302,LEGAL ASSISTANT/PARALEGAL.,01 - UNDERGRADUATE CERTIFICATE,PASS,,6.03,1999,33144,PASS,12.9,1999,15489,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,32368,33144
004642,GLOBE UNIVERSITY,WOODBURY,MN,551255408,PROPRIETARY 4 YEARS OR MORE,220302,LEGAL ASSISTANT/PARALEGAL.,02 - ASSOCIATES DEGREE,FAIL,,15.3,4269,27887,FAIL,41.72,4269,10232,FAIL,16.47,4593,27887,FAIL,44.88,4593,10232,FAIL,26657,27887
004642,GLOBE UNIVERSITY,WOODBURY,MN,551255408,PROPRIETARY 4 YEARS OR MORE,430103,CRIMINAL JUSTICE/LAW ENFORCEMENT ADMINISTRATION.,02 - ASSOCIATES DEGREE,FAIL,,14.39,3793,26351,FAIL,43.61,3793,8696,FAIL,15.05,3966,26351,FAIL,45.6,3966,8696,FAIL,26351,23696
004642,GLOBE UNIVERSITY,WOODBURY,MN,551255408,PROPRIETARY 4 YEARS OR MORE,510716,MEDICAL ADMINISTRATIVE/EXECUTIVE ASSISTANT AND MEDICAL SECRETARY.,02 - ASSOCIATES DEGREE,ZONE,,12.7,3530,27788,FAIL,34.83,3530,10133,FAIL,10.3,2864,27788,ZONE,28.26,2864,10133,ZONE,25074,27788
004642,GLOBE UNIVERSITY,WOODBURY,MN,551255408,PROPRIETARY 4 YEARS OR MORE,510801,MEDICAL/CLINICAL ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,FAIL,,14.77,3708,25099,FAIL,49.81,3708,7444,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23036,25099
004642,GLOBE UNIVERSITY,WOODBURY,MN,551255408,PROPRIETARY 4 YEARS OR MORE,510801,MEDICAL/CLINICAL ASSISTANT.,02 - ASSOCIATES DEGREE,FAIL,,16.24,3935,24223,FAIL,59.91,3935,6568,FAIL,18.81,4557,24223,FAIL,69.38,4557,6568,FAIL,22581,24223
004642,GLOBE UNIVERSITY,WOODBURY,MN,551255408,PROPRIETARY 4 YEARS OR MORE,510808,VETERINARY/ANIMAL HEALTH TECHNOLOGY/TECHNICIAN AND VETERINARY ASSISTANT.,02 - ASSOCIATES DEGREE,FAIL,,19.59,4746,24220,FAIL,72.29,4746,6565,FAIL,20.06,4860,24220,FAIL,74.02,4860,6565,FAIL,23546,24220
004642,GLOBE UNIVERSITY,WOODBURY,MN,551255408,PROPRIETARY 4 YEARS OR MORE,513501,MASSAGE THERAPY/THERAPEUTIC MASSAGE.,01 - UNDERGRADUATE CERTIFICATE,FAIL,,14.17,2561,18073,FAIL,612.67,2561,418,FAIL,14.38,2600,18073,FAIL,622,2600,418,FAIL,18073,17202
004642,GLOBE UNIVERSITY,WOODBURY,MN,551255408,PROPRIETARY 4 YEARS OR MORE,513501,MASSAGE THERAPY/THERAPEUTIC MASSAGE.,02 - ASSOCIATES DEGREE,FAIL,,15.24,3342,21915,FAIL,78.45,3342,4260,FAIL,17.45,3826,21915,FAIL,89.81,3826,4260,FAIL,21915,20295
004642,GLOBE UNIVERSITY,WOODBURY,MN,551255408,PROPRIETARY 4 YEARS OR MORE,520201,"BUSINESS ADMINISTRATION AND MANAGEMENT, GENERAL.",02 - ASSOCIATES DEGREE,ZONE,,11.61,3064,26370,ZONE,35.15,3064,8715,FAIL,13.42,3540,26370,FAIL,40.61,3540,8715,FAIL,26370,23170
004642,GLOBE UNIVERSITY,WOODBURY,MN,551255408,PROPRIETARY 4 YEARS OR MORE,520201,"BUSINESS ADMINISTRATION AND MANAGEMENT, GENERAL.",03 - BACHELORS DEGREE,ZONE,,10.92,3896,35666,ZONE,21.63,3896,18011,ZONE,13.5,4816,35666,FAIL,26.73,4816,18011,ZONE,35666,35285
004642,GLOBE UNIVERSITY,WOODBURY,MN,551255408,PROPRIETARY 4 YEARS OR MORE,520201,"BUSINESS ADMINISTRATION AND MANAGEMENT, GENERAL.",05 - MASTERS DEGREE,PASS,,5.89,3254,55209,PASS,8.66,3254,37554,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,55209,50135
004642,GLOBE UNIVERSITY,WOODBURY,MN,551255408,PROPRIETARY 4 YEARS OR MORE,520301,ACCOUNTING.,02 - ASSOCIATES DEGREE,ZONE,,10.53,3546,33665,ZONE,22.14,3546,16010,ZONE,10.49,3534,33665,ZONE,22.07,3534,16010,ZONE,33665,32656
004642,GLOBE UNIVERSITY,WOODBURY,MN,551255408,PROPRIETARY 4 YEARS OR MORE,520301,ACCOUNTING.,03 - BACHELORS DEGREE,PASS,,9.54,4544,47628,ZONE,15.16,4544,29973,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,46984,47628
004645,MINNEAPOLIS BUSINESS COLLEGE,ROSEVILLE,MN,551134036,PROPRIETARY 2 TO 3 YEARS,110201,"COMPUTER PROGRAMMING/PROGRAMMER, GENERAL.",02 - ASSOCIATES DEGREE,PASS,,7.48,2451,32726,PASS,16.26,2451,15071,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,32726,31199
004645,MINNEAPOLIS BUSINESS COLLEGE,ROSEVILLE,MN,551134036,PROPRIETARY 2 TO 3 YEARS,110901,COMPUTER SYSTEMS NETWORKING AND TELECOMMUNICATIONS.,02 - ASSOCIATES DEGREE,PASS,,6.11,2208,36129,PASS,11.95,2208,18474,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34932,36129
004645,MINNEAPOLIS BUSINESS COLLEGE,ROSEVILLE,MN,551134036,PROPRIETARY 2 TO 3 YEARS,500409,GRAPHIC DESIGN.,01 - UNDERGRADUATE CERTIFICATE,PASS,,7.59,1635,21516,PASS,42.34,1635,3861,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21516,18983
004645,MINNEAPOLIS BUSINESS COLLEGE,ROSEVILLE,MN,551134036,PROPRIETARY 2 TO 3 YEARS,500409,GRAPHIC DESIGN.,02 - ASSOCIATES DEGREE,PASS,,10.28,2450,23831,ZONE,39.66,2450,6176,FAIL,7.25,1728,23831,PASS,27.97,1728,6176,ZONE,22604,23831
004645,MINNEAPOLIS BUSINESS COLLEGE,ROSEVILLE,MN,551134036,PROPRIETARY 2 TO 3 YEARS,510801,MEDICAL/CLINICAL ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,,3.99,1062,26602,PASS,11.86,1062,8947,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24420,26602
004645,MINNEAPOLIS BUSINESS COLLEGE,ROSEVILLE,MN,551134036,PROPRIETARY 2 TO 3 YEARS,510801,MEDICAL/CLINICAL ASSISTANT.,02 - ASSOCIATES DEGREE,PASS,,6.98,2011,28770,PASS,18.09,2011,11115,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26573,28770
004645,MINNEAPOLIS BUSINESS COLLEGE,ROSEVILLE,MN,551134036,PROPRIETARY 2 TO 3 YEARS,520302,ACCOUNTING TECHNOLOGY/TECHNICIAN AND BOOKKEEPING.,02 - ASSOCIATES DEGREE,ZONE,,8.39,2208,26291,ZONE,25.56,2208,8636,ZONE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25769,26291
004645,MINNEAPOLIS BUSINESS COLLEGE,ROSEVILLE,MN,551134036,PROPRIETARY 2 TO 3 YEARS,520401,"ADMINISTRATIVE ASSISTANT AND SECRETARIAL SCIENCE, GENERAL.",02 - ASSOCIATES DEGREE,PASS,,7.05,2185,30951,PASS,16.43,2185,13296,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30951,30423
004645,MINNEAPOLIS BUSINESS COLLEGE,ROSEVILLE,MN,551134036,PROPRIETARY 2 TO 3 YEARS,520904,HOTEL/MOTEL ADMINISTRATION/MANAGEMENT.,02 - ASSOCIATES DEGREE,ZONE,,8.98,2673,29744,ZONE,22.11,2673,12089,ZONE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29744,27740
004646,MINNESOTA SCHOOL OF BUSINESS,RICHFIELD,MN,554233841,PROPRIETARY 4 YEARS OR MORE,100304,"ANIMATION, INTERACTIVE TECHNOLOGY, VIDEO GRAPHICS AND SPECIAL EFFECTS.",02 - ASSOCIATES DEGREE,FAIL,,15.43,4089,26489,FAIL,46.28,4089,8834,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25489,26489
004646,MINNESOTA SCHOOL OF BUSINESS,RICHFIELD,MN,554233841,PROPRIETARY 4 YEARS OR MORE,110103,INFORMATION TECHNOLOGY.,03 - BACHELORS DEGREE,PASS,,8.73,4587,52522,ZONE,13.15,4587,34867,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,52522,51070
004646,MINNESOTA SCHOOL OF BUSINESS,RICHFIELD,MN,554233841,PROPRIETARY 4 YEARS OR MORE,110901,COMPUTER SYSTEMS NETWORKING AND TELECOMMUNICATIONS.,02 - ASSOCIATES DEGREE,PASS,,11.39,4478,39303,ZONE,20.68,4478,21648,ZONE,9.01,3545,39303,ZONE,16.37,3545,21648,PASS,39303,36340
004646,MINNESOTA SCHOOL OF BUSINESS,RICHFIELD,MN,554233841,PROPRIETARY 4 YEARS OR MORE,220302,LEGAL ASSISTANT/PARALEGAL.,01 - UNDERGRADUATE CERTIFICATE,PASS,,4.18,1718,41020,PASS,7.35,1718,23365,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39266,41020
004646,MINNESOTA SCHOOL OF BUSINESS,RICHFIELD,MN,554233841,PROPRIETARY 4 YEARS OR MORE,220302,LEGAL ASSISTANT/PARALEGAL.,02 - ASSOCIATES DEGREE,FAIL,,13.95,4458,31946,FAIL,31.19,4458,14291,FAIL,14.09,4502,31946,FAIL,31.5,4502,14291,FAIL,30995,31946
004646,MINNESOTA SCHOOL OF BUSINESS,RICHFIELD,MN,554233841,PROPRIETARY 4 YEARS OR MORE,220302,LEGAL ASSISTANT/PARALEGAL.,03 - BACHELORS DEGREE,ZONE,,12.85,4919,38258,FAIL,23.87,4919,20603,ZONE,14.6,5589,38258,FAIL,27.12,5589,20603,ZONE,36612,38258
004646,MINNESOTA SCHOOL OF BUSINESS,RICHFIELD,MN,554233841,PROPRIETARY 4 YEARS OR MORE,310507,PHYSICAL FITNESS TECHNICIAN.,02 - ASSOCIATES DEGREE,FAIL,,13.15,3799,28886,FAIL,33.82,3799,11231,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28364,28886
004646,MINNESOTA SCHOOL OF BUSINESS,RICHFIELD,MN,554233841,PROPRIETARY 4 YEARS OR MORE,430103,CRIMINAL JUSTICE/LAW ENFORCEMENT ADMINISTRATION.,02 - ASSOCIATES DEGREE,FAIL,,18.11,4250,23466,FAIL,73.13,4250,5811,FAIL,14.98,3517,23466,FAIL,60.52,3517,5811,FAIL,22467,23466
004646,MINNESOTA SCHOOL OF BUSINESS,RICHFIELD,MN,554233841,PROPRIETARY 4 YEARS OR MORE,500409,GRAPHIC DESIGN.,02 - ASSOCIATES DEGREE,FAIL,,14.34,3878,27040,FAIL,41.32,3878,9385,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25770,27040
004646,MINNESOTA SCHOOL OF BUSINESS,RICHFIELD,MN,554233841,PROPRIETARY 4 YEARS OR MORE,501003,MUSIC MANAGEMENT.,02 - ASSOCIATES DEGREE,ZONE,,13.95,4764,34141,FAIL,28.89,4764,16486,ZONE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34141,28708
004646,MINNESOTA SCHOOL OF BUSINESS,RICHFIELD,MN,554233841,PROPRIETARY 4 YEARS OR MORE,510701,HEALTH/HEALTH CARE ADMINISTRATION/MANAGEMENT.,03 - BACHELORS DEGREE,PASS,,11.21,5182,46198,ZONE,18.15,5182,28543,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,46198,38833
004646,MINNESOTA SCHOOL OF BUSINESS,RICHFIELD,MN,554233841,PROPRIETARY 4 YEARS OR MORE,510716,MEDICAL ADMINISTRATIVE/EXECUTIVE ASSISTANT AND MEDICAL SECRETARY.,01 - UNDERGRADUATE CERTIFICATE,FAIL,,16.69,3518,21071,FAIL,102.98,3518,3416,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20341,21071
004646,MINNESOTA SCHOOL OF BUSINESS,RICHFIELD,MN,554233841,PROPRIETARY 4 YEARS OR MORE,510716,MEDICAL ADMINISTRATIVE/EXECUTIVE ASSISTANT AND MEDICAL SECRETARY.,02 - ASSOCIATES DEGREE,ZONE,,10.16,2540,24985,ZONE,34.65,2540,7330,FAIL,14.3,3574,24985,FAIL,48.75,3574,7330,FAIL,22784,24985
004646,MINNESOTA SCHOOL OF BUSINESS,RICHFIELD,MN,554233841,PROPRIETARY 4 YEARS OR MORE,510801,MEDICAL/CLINICAL ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,FAIL,,14.36,3891,27094,FAIL,41.22,3891,9439,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24629,27094
004646,MINNESOTA SCHOOL OF BUSINESS,RICHFIELD,MN,554233841,PROPRIETARY 4 YEARS OR MORE,510801,MEDICAL/CLINICAL ASSISTANT.,02 - ASSOCIATES DEGREE,FAIL,,15.29,4020,26285,FAIL,46.58,4020,8630,FAIL,17,4469,26285,FAIL,51.78,4469,8630,FAIL,24317,26285
004646,MINNESOTA SCHOOL OF BUSINESS,RICHFIELD,MN,554233841,PROPRIETARY 4 YEARS OR MORE,510808,VETERINARY/ANIMAL HEALTH TECHNOLOGY/TECHNICIAN AND VETERINARY ASSISTANT.,02 - ASSOCIATES DEGREE,FAIL,,18.92,4843,25594,FAIL,61,4843,7939,FAIL,18.7,4788,25594,FAIL,60.3,4788,7939,FAIL,24843,25594
004646,MINNESOTA SCHOOL OF BUSINESS,RICHFIELD,MN,554233841,PROPRIETARY 4 YEARS OR MORE,513501,MASSAGE THERAPY/THERAPEUTIC MASSAGE.,01 - UNDERGRADUATE CERTIFICATE,ZONE,,13.27,2830,21323,FAIL,77.15,2830,3668,FAIL,11.12,2373,21323,ZONE,64.69,2373,3668,FAIL,21323,18700
004646,MINNESOTA SCHOOL OF BUSINESS,RICHFIELD,MN,554233841,PROPRIETARY 4 YEARS OR MORE,513501,MASSAGE THERAPY/THERAPEUTIC MASSAGE.,02 - ASSOCIATES DEGREE,FAIL,,15.58,3530,22651,FAIL,70.65,3530,4996,FAIL,15.55,3523,22651,FAIL,70.51,3523,4996,FAIL,22651,22500
004646,MINNESOTA SCHOOL OF BUSINESS,RICHFIELD,MN,554233841,PROPRIETARY 4 YEARS OR MORE,513801,REGISTERED NURSING/REGISTERED NURSE.,03 - BACHELORS DEGREE,PASS,,11.7,6870,58694,ZONE,16.74,6870,41039,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,57862,58694
004646,MINNESOTA SCHOOL OF BUSINESS,RICHFIELD,MN,554233841,PROPRIETARY 4 YEARS OR MORE,520201,"BUSINESS ADMINISTRATION AND MANAGEMENT, GENERAL.",02 - ASSOCIATES DEGREE,ZONE,,9.92,3246,32706,ZONE,21.56,3246,15051,ZONE,10.8,3533,32706,ZONE,23.47,3533,15051,ZONE,32706,30696
004646,MINNESOTA SCHOOL OF BUSINESS,RICHFIELD,MN,554233841,PROPRIETARY 4 YEARS OR MORE,520201,"BUSINESS ADMINISTRATION AND MANAGEMENT, GENERAL.",03 - BACHELORS DEGREE,PASS,,10.3,4458,43243,ZONE,17.42,4458,25588,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,43243,40362
004646,MINNESOTA SCHOOL OF BUSINESS,RICHFIELD,MN,554233841,PROPRIETARY 4 YEARS OR MORE,520201,"BUSINESS ADMINISTRATION AND MANAGEMENT, GENERAL.",05 - MASTERS DEGREE,PASS,,5.15,3295,63911,PASS,7.12,3295,46256,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,63911,57123
004646,MINNESOTA SCHOOL OF BUSINESS,RICHFIELD,MN,554233841,PROPRIETARY 4 YEARS OR MORE,520301,ACCOUNTING.,01 - UNDERGRADUATE CERTIFICATE,PASS,,7.55,2696,35702,PASS,14.93,2696,18047,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,32435,35702
004646,MINNESOTA SCHOOL OF BUSINESS,RICHFIELD,MN,554233841,PROPRIETARY 4 YEARS OR MORE,520301,ACCOUNTING.,02 - ASSOCIATES DEGREE,ZONE,,12.42,3834,30862,FAIL,29.03,3834,13207,ZONE,8.84,2729,30862,ZONE,20.66,2729,13207,ZONE,30500,30862
004646,MINNESOTA SCHOOL OF BUSINESS,RICHFIELD,MN,554233841,PROPRIETARY 4 YEARS OR MORE,520301,ACCOUNTING.,03 - BACHELORS DEGREE,PASS,,9.39,4438,47258,ZONE,14.99,4438,29603,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,47258,45191
004646,MINNESOTA SCHOOL OF BUSINESS,RICHFIELD,MN,554233841,PROPRIETARY 4 YEARS OR MORE,520401,"ADMINISTRATIVE ASSISTANT AND SECRETARIAL SCIENCE, GENERAL.",01 - UNDERGRADUATE CERTIFICATE,ZONE,,8.63,2041,23647,ZONE,34.06,2041,5992,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21325,23647
004646,MINNESOTA SCHOOL OF BUSINESS,RICHFIELD,MN,554233841,PROPRIETARY 4 YEARS OR MORE,521401,"MARKETING/MARKETING MANAGEMENT, GENERAL.",02 - ASSOCIATES DEGREE,PASS,,9.19,3436,37351,ZONE,17.44,3436,19696,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,37351,36369
004666,SALTER COLLEGE,WEST BOYLSTON,MA,015831700,PROPRIETARY 4 YEARS OR MORE,120503,CULINARY ARTS/CHEF TRAINING.,01 - UNDERGRADUATE CERTIFICATE,PASS,,7.03,1352,19227,PASS,86,1352,1572,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19227,18263
004666,SALTER COLLEGE,WEST BOYLSTON,MA,015831700,PROPRIETARY 4 YEARS OR MORE,220302,LEGAL ASSISTANT/PARALEGAL.,01 - UNDERGRADUATE CERTIFICATE,PASS,,5.36,1106,20630,PASS,37.17,1106,2975,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19981,20630
004666,SALTER COLLEGE,WEST BOYLSTON,MA,015831700,PROPRIETARY 4 YEARS OR MORE,510710,MEDICAL OFFICE ASSISTANT/SPECIALIST.,01 - UNDERGRADUATE CERTIFICATE,PASS,,4.75,1275,26799,PASS,13.94,1275,9144,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25126,26799
004666,SALTER COLLEGE,WEST BOYLSTON,MA,015831700,PROPRIETARY 4 YEARS OR MORE,510713,MEDICAL INSURANCE CODING SPECIALIST/CODER.,01 - UNDERGRADUATE CERTIFICATE,PASS,,4.77,1119,23442,PASS,19.33,1119,5787,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22423,23442
004666,SALTER COLLEGE,WEST BOYLSTON,MA,015831700,PROPRIETARY 4 YEARS OR MORE,510801,MEDICAL/CLINICAL ASSISTANT.,01 - UNDERGRADUATE CERTIFICATE,PASS,,5.23,1020,19497,PASS,55.37,1020,1842,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19238,19497
004666,SALTER COLLEGE,WEST BOYLSTON,MA,015831700,PROPRIETARY 4 YEARS OR MORE,510801,MEDICAL/CLINICAL ASSISTANT.,02 - ASSOCIATES DEGREE,PASS,,7.54,1589,21051,PASS,46.79,1589,3396,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19187,21051
004666,SALTER COLLEGE,WEST BOYLSTON,MA,015831700,PROPRIETARY 4 YEARS OR MORE,510904,EMERGENCY MEDICAL TECHNOLOGY/TECHNICIAN (EMT PARAMEDIC).,01 - UNDERGRADUATE CERTIFICATE,PASS,,4.48,1111,24798,PASS,15.55,1111,7143,PASS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24413,24798
004666,SALTER COLLEGE,WEST BOYLSTON,MA,015831700,PROPRIETARY 4 YEARS OR MORE,513501,MASSAGE THERAPY/THERAPEUTIC MASSAGE.,01 - UNDERGRADUATE CERTIFICATE,PASS,,6.53,1100,16841,PASS,100,1100,0,FAIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16841,13852
